"","X","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","snr","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","sd_adj_r_squared","sd_agreement","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed"
"176",1,16,1133,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.391821105837099,0.679166666666667,38.5796002944687,2.37091881604113,0.825,0.4125,0.418253968253968,0.825,0.548836163836164,37.9814033444066,2.66465467604174,1,0.01875,0.337878787878788,1,0.505,0.0438156712881673,0.138588857218137,12.898595095128,0.47452342600894,0.183173774266262,0.157592913279086,0.0762195146208533,0.183173774266262,0.0911676106901345,12.6907567837218,0.636768419266113,0,0.0457934435665654,0.0111014408646219,0,0.0122115849510841
"177",1,16,1183,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.153650219344678,0.620833333333333,18.3070378005677,2.98290552830935,0.8875,0.5625,0.581634199134199,0.8875,0.663339160839161,17.9336806697299,2.6624743471942,0.9875,0.13125,0.387662337662338,0.9875,0.544440559440559,0.0417161508836044,0.239509427960303,0.88064096098223,0.366359303604467,0.189788663629062,0.325707731433857,0.218143637028921,0.189788663629062,0.140222013859978,0.795852550313062,0.310277268456642,0.0559016994374947,0.251557647468726,0.153487632708329,0.0559016994374947,0.119274028297883
"178",1,16,1233,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.37372930273141,0.741666666666667,11.0297561618905,0.529498179836553,0.708333333333333,NA,1,0.708333333333333,0.819003035372668,10.8357814244597,0.651386994638042,0.966666666666667,NA,1,0.966666666666667,0.980909090909091,0.0512168802951151,0.181167429266137,3.04909566285458,0.134184209857989,0.163344074118737,NA,0,0.163344074118737,0.113523351147832,2.99422467539971,0.237147633540485,0.0871913939634328,NA,0,0.0871913939634328,0.0509073820629125
"179",1,16,1283,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,1,0,1,0.412699701635695,0.704166666666667,9.39530924928386,0.458689525050341,0.9375,0.4125,0.453057359307359,0.9375,0.606631701631702,9.20328683136528,0.530633762870964,1,0.025,0.34040404040404,1,0.507435897435897,0.0493216851078548,0.119315175527303,1.85655461285384,0.0953411572337162,0.11106541457983,0.167705098312484,0.0748732291956054,0.11106541457983,0.0754784349867106,1.84933581484259,0.116965331664581,0,0.0869815467423074,0.0254062307818762,0,0.0264762745481418
"180",1,16,1333,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,1,0,1,0.402015129351839,0.695833333333333,10.3577083729741,0.479111324841505,0.8625,0.3875,0.417011183261183,0.8625,0.559555444555445,10.1719369910973,0.561608028923572,1,0,0.333333333333333,1,0.5,0.0486972365760119,0.102151561517521,2.77918341539255,0.139273003628772,0.171583185288315,0.139901280984316,0.0856408939492034,0.171583185288315,0.106101110280764,2.71304792210942,0.201209863910462,0,0,0,0,0
"181",1,16,1383,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,1,0,1,0.431058710628787,0.704166666666667,32.3945691966583,2.2689968514694,0.875,0.3875,0.42126443001443,0.875,0.56450493950494,31.8798265083736,2.44701423461284,1,0.00625,0.334848484848485,1,0.501666666666667,0.0432486655155376,0.119315175527303,8.15558105030101,0.45790019097167,0.151744244666721,0.151201329707325,0.0621062926053548,0.151744244666721,0.0760362366767252,8.06781782318048,0.474557293460053,0,0.0279508497187474,0.00677596356818119,0,0.0074535599249993
"182",1,16,1433,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,1,0,1,0.175059710099807,0.541666666666667,16.9798125270969,2.97032532156085,0.875,0.65625,0.623181818181818,0.875,0.704256854256854,16.6143657603098,2.68658433902701,0.9375,0.1625,0.390238095238095,0.9375,0.531443001443001,0.0392802864932978,0.201420394793071,0.713295813336316,0.219841376923332,0.172061800402921,0.28641098093474,0.202861098455156,0.172061800402921,0.153674829336689,0.701916773183711,0.230516864268463,0.137529901055045,0.287056293763913,0.158879672156751,0.137529901055045,0.106311188733969
"183",1,16,1483,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,1,0,1,0.410919893761997,0.7375,10.6763686569375,0.474958889477513,0.733333333333333,NA,1,0.733333333333333,0.84073791197361,10.5312980096563,0.554965386492641,0.995833333333333,NA,1,0.995833333333333,0.997826086956522,0.0430333009994974,0.12760444638351,3.24988133596668,0.172267627369764,0.122712996590271,NA,0,0.122712996590271,0.080726132350186,3.21209463454648,0.218620884956236,0.0186338998124983,NA,0,0.0186338998124983,0.00972203468478169
"184",1,16,283,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.137077758642518,0.55,18.2479189026677,0.63246897449986,0.65,0.5125,0.403333333333333,0.65,0.491096681096681,17.9536151824244,0.914592227102052,0.95,0.05,0.318181818181818,0.95,NA,0.0512523002063144,0.122115849510841,4.30673406673103,0.156333852228787,0.235081172990814,0.156545772690828,0.123643492877492,0.235081172990814,0.150339882315865,4.27105316205831,0.20757234365071,0.223606797749979,0.196180636417724,0.0751972901698647,0.223606797749979,NA
"185",1,16,333,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.156776148610743,0.620833333333333,18.6792281166145,0.661917436832649,0.7125,0.41875,0.374325396825397,0.7125,NA,18.4020869079028,0.958001618312674,1,0.03125,0.341212121212121,1,0.508571428571429,0.0400413280173403,0.17826937695587,5.42380727399676,0.220575510709068,0.306454684552562,0.207883285827206,0.133262023686702,0.306454684552562,NA,5.27874750291988,0.431443504223066,0,0.0687649505275226,0.0177078029370713,0,0.0191476072361918
"186",1,16,383,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.148184027800119,0.533333333333333,78.1354274426135,3.56799024632432,0.5375,0.5375,0.353988095238095,0.5375,NA,76.6720885168862,4.3943979074887,0.9375,0.05,0.330606060606061,0.9375,0.488571428571429,0.0333445265576861,0.160863895832645,19.5675093915921,0.816168436857047,0.306454684552562,0.167705098312484,0.184789111163205,0.306454684552562,NA,18.9873016658068,1.55527454185601,0.11106541457983,0.0747803802020149,0.0385055012461115,0.11106541457983,0.0557987278599725
"187",1,16,433,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.0812873981463109,0.5875,31.7882945549807,3.0523348386196,0.7875,0.56875,0.568221500721501,0.7875,0.609467476967477,31.1620325033534,2.7713605448838,0.9375,0.1,0.345808080808081,0.9375,0.502527472527473,0.037441218801686,0.188241710363213,1.57542725899197,0.576720175987852,0.233325501121682,0.320554104965958,0.245230266845402,0.233325501121682,0.165580536451368,1.62389397408859,0.458820077254283,0.137529901055045,0.14956076040403,0.0556094417510889,0.137529901055045,0.0663821609171142
"188",1,16,483,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.144035620999215,0.529166666666667,21.3892674910986,0.656260239151436,0.504166666666667,NA,1,0.504166666666667,0.65044282701639,20.9175689820933,1.10611610530454,0.941666666666667,NA,1,0.941666666666667,0.955392433653303,0.0440638825482144,0.208157820805688,6.50619853174561,0.178462778420775,0.195854328848394,NA,0,0.195854328848394,0.162463302058978,6.32494336725448,0.434874604475545,0.187512182840077,NA,0,0.187512182840077,0.159349427900407
"189",1,16,533,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.246821022683491,0.5875,16.0662667176824,0.634437161107593,0.675,0.43125,0.373419913419913,0.675,0.472069597069597,15.8078613520661,0.868571464205618,0.9875,0.05625,0.346277056277056,0.9875,0.511082251082251,0.0392929846401989,0.154074771094165,4.3451079717339,0.1971829265451,0.257773870710459,0.183510181848597,0.113880408597151,0.257773870710459,0.142084851148723,4.28495100254532,0.325537878973457,0.0559016994374947,0.131257831846533,0.0285865795215891,0.0559016994374947,0.0239791385926254
"190",1,16,583,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.227583366736151,0.620833333333333,15.1337366504579,0.568501788703799,0.7625,0.425,0.405833333333333,0.7625,0.526283716283716,14.915479927163,0.743705295284116,0.95,0.05,0.340151515151515,0.95,0.488333333333333,0.048569974750542,0.116211518185868,5.48565064132805,0.127295115289156,0.206394486870474,0.173963093484615,0.122206767296365,0.206394486870474,0.147117648526975,5.40138303909239,0.241361894368671,0.173963093484615,0.196180636417724,0.040678064656257,0.173963093484615,0.0436292192450177
"191",1,16,633,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.234916261694326,0.6125,50.2916649527106,2.43189263356701,0.7875,0.5375,0.482242063492063,0.7875,0.590482017982018,49.4735240608577,2.69954829397334,0.975,0.05,0.339242424242424,0.975,0.503095238095238,0.0472219661327189,0.115580786156934,17.5686825454045,0.384416966637442,0.167705098312484,0.207189844294906,0.14185985057928,0.167705098312484,0.139536999234032,17.1436090845227,0.651387931869498,0.0769483764063866,0.0628280862437543,0.0235235314488584,0.0769483764063866,0.0345559870787744
"192",1,16,683,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.109932288505756,0.545833333333333,23.4231778894389,3.08778387537989,0.75,0.64375,0.570265151515152,0.75,0.621453823953824,22.9413779483405,2.80347744985674,0.975,0.1375,0.364891774891775,0.975,0.528658008658009,0.0461160216457515,0.222089690011393,1.09239993072521,0.291189877167883,0.181369062527503,0.237430737822966,0.216766139560509,0.181369062527503,0.148922852975053,1.13433301393474,0.404184887937727,0.111803398874989,0.161713684607932,0.052925582803873,0.111803398874989,0.0631234492601394
"193",1,16,733,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.226299379059066,0.6375,14.3673765736899,0.571352692624479,0.616666666666667,NA,1,0.616666666666667,0.753122177100505,14.0594394131766,0.766079671479265,0.979166666666667,NA,1,0.979166666666667,0.988311688311688,0.0530660163485234,0.160579633557467,4.39996414053859,0.148802152339934,0.146598867902093,NA,0,0.146598867902093,0.113926768844666,4.28514615430048,0.244372018729999,0.0655331263047541,NA,0,0.0655331263047541,0.036949676640392
"194",1,16,783,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.3028888369498,0.716666666666667,12.5164907797389,0.533971818194183,0.875,0.39375,0.434536435786436,0.875,0.573419913419913,12.2918092860141,0.652249710165343,0.9875,0.05,0.346601731601732,0.9875,0.511125541125541,0.0497491414545032,0.169709073389266,4.50775362427013,0.112384746278811,0.151744244666721,0.215650027151694,0.100040331600524,0.151744244666721,0.101367071601631,4.40603606368897,0.227184089302153,0.0559016994374947,0.14281014264437,0.0543458674910087,0.0559016994374947,0.0545322706457331
"195",1,16,833,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.323918194125789,0.666666666666667,12.9867488594342,0.579141579541431,0.75,0.38125,0.380714285714286,0.75,0.501655011655012,12.7377996128042,0.740869299536093,0.975,0.01875,0.330681818181818,0.975,0.493333333333333,0.0627977208027019,0.126814318375447,4.45895296410692,0.19352576493081,0.181369062527503,0.154297005121531,0.0849332629060586,0.181369062527503,0.108216340443045,4.38604791112001,0.287671079381094,0.111803398874989,0.0611700606161991,0.0201600274618867,0.111803398874989,0.0383885947974957
"196",1,16,883,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.319927952445928,0.658333333333333,38.9784622962392,2.41930806958996,0.7625,0.40625,0.402907647907648,0.7625,0.522638472638473,38.3501613596893,2.69197191736476,1,0.025,0.339393939393939,1,0.506666666666667,0.0512762985013902,0.134913877662622,9.30004174809115,0.561342712484691,0.171583185288315,0.210243436595721,0.106365655891179,0.171583185288315,0.124073472408575,9.08184257390822,0.625296402985033,0,0.0512989176042577,0.0124361012373958,0,0.0136797113611354
"197",1,16,933,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.12887887471641,0.620833333333333,19.4185367935386,3.11531290977907,0.9,0.51875,0.489411976911977,0.9,0.627851592851593,19.0665900494257,2.94123808427116,0.95,0.0875,0.347222222222222,0.95,0.505769230769231,0.036722042841145,0.125292056472885,1.00648137768942,0.308876546797586,0.17013926184468,0.147762923559827,0.0741222322881518,0.17013926184468,0.0913867365886551,1.07084820235552,0.347868675319026,0.102597835208515,0.157592913279086,0.0527129054999069,0.102597835208515,0.0558732567893619
"198",1,16,983,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.324655896259345,0.620833333333333,13.7972329756963,0.572899245310309,0.620833333333333,NA,1,0.620833333333333,0.757176966480372,13.6046075005721,0.748738655290315,1,NA,1,1,1,0.0492766737218557,0.136462727597655,4.82903101319364,0.141523765453821,0.136462727597655,NA,0,0.136462727597655,0.11161264888614,4.75335781338029,0.286245451230233,0,NA,0,0,0
"199",1,17,1034,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.355483744356843,0.725,11.6067363681989,0.55881883086501,0.8125,0.33125,0.385661976911977,0.8125,0.517292152292152,11.3838156369174,0.667675492613883,1,0.0125,0.336363636363636,1,0.503333333333333,0.0464584440042061,0.164681155694681,3.94505631932979,0.137096761220874,0.196599378914262,0.203888998438392,0.0927898231433528,0.196599378914262,0.111996345286738,3.85080797859905,0.213060182188481,0,0.0384741882031933,0.00932707592804686,0,0.0102597835208515
"200",1,17,1084,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.372398684575541,0.758333333333333,9.9649379619605,0.510164542325465,0.8625,0.29375,0.393300865800866,0.8625,0.533651903651904,9.79524697190437,0.586634826731922,1,0,0.333333333333333,1,0.5,0.057983822271224,0.155079681461948,2.1724633550563,0.0888001094208407,0.151201329707325,0.215650027151694,0.114849096140767,0.151201329707325,0.113700665658661,2.18011141696747,0.107331473400728,0,0,0,0,0
"201",1,17,1134,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.37919787882764,0.6875,38.2845074026693,2.34732434539562,0.875,0.38125,0.417415223665224,0.875,0.560473415473415,37.8067484778541,2.6090293357242,0.9625,0.04375,0.336161616161616,0.9625,0.497673992673993,0.0680105970330022,0.120534263891766,12.9865230358638,0.423492610752624,0.206792547967128,0.164611784127638,0.0832333802050438,0.206792547967128,0.111944463259351,12.7728518656583,0.610446061209505,0.0915868871331308,0.101590962610906,0.0393940757096293,0.0915868871331308,0.0515699148853648
"202",1,17,1184,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.179994486438917,0.575,18.1770523881584,2.85662164782064,0.875,0.55625,0.569015151515151,0.875,0.649774947274947,17.8600671492923,2.64749736497553,0.9125,0.1,0.34280303030303,0.9125,0.491666666666667,0.0407651050560969,0.212717037426944,1.1769311100481,0.264313347165251,0.190221477563171,0.304772887832718,0.202869315740027,0.190221477563171,0.119786350598086,1.13546913434158,0.340849150358933,0.1467857371531,0.192797958058634,0.048203993673152,0.1467857371531,0.0417105032560307
"203",1,17,1234,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.374173621380787,0.708333333333333,9.950098428753,0.506225734733967,0.704166666666667,NA,1,0.704166666666667,0.820359291625949,9.78654999116192,0.579155748984082,0.995833333333333,NA,1,0.995833333333333,0.997826086956522,0.0635837020675646,0.128247294010644,2.64784106577948,0.118250945774315,0.122340121232398,NA,0,0.122340121232398,0.0890708718050062,2.62769986784116,0.152605715720326,0.0186338998124983,NA,0,0.0186338998124983,0.00972203468478169
"204",1,17,1284,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,1,0,1,0.405648664071577,0.708333333333333,10.2336043764405,0.471387498761948,0.8625,0.3625,0.4036056998557,0.8625,0.54544844044844,10.0256425432936,0.625618806033845,1,0.00625,0.334848484848485,1,0.501666666666667,0.0684991811954027,0.139180979408969,4.25674755726798,0.139639294807349,0.206394486870474,0.151201329707325,0.0793813791844998,0.206394486870474,0.106909207550342,4.07687645251574,0.317539640832523,0,0.0279508497187474,0.00677596356818119,0,0.0074535599249993
"205",1,17,1334,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,1,0,1,0.41970098755696,0.775,9.64045842374997,0.455592752397611,0.9375,0.3125,0.411911976911977,0.9375,0.569372294372294,9.47853922751994,0.517570600553274,1,0.01875,0.338181818181818,1,0.505238095238095,0.0429912857114362,0.108485048960459,2.10980626055561,0.0961034819425002,0.137529901055045,0.159666593414626,0.0845628456159504,0.137529901055045,0.0957662495192484,2.10818503059224,0.116655671321996,0,0.0611700606161991,0.0160469081846925,0,0.0172663333702057
"206",1,17,1384,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,1,0,1,0.43699370667768,0.758333333333333,35.0156083482951,2.50859270714077,0.8375,0.275,0.372593795093795,0.8375,0.510517815517815,34.4954597231322,2.68199242430523,1,0.00625,0.334848484848485,1,0.501666666666667,0.0446238563863568,0.157418873564722,9.28771171469952,0.571329596503952,0.167705098312484,0.197017231413103,0.0669441113473414,0.167705098312484,0.0787927330289556,9.20363412091942,0.659268044851016,0,0.0279508497187474,0.00677596356818119,0,0.0074535599249993
"207",1,17,1434,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,1,0,1,0.185218290694981,0.575,16.8287534860719,2.93252237319777,0.9,0.58125,0.589206349206349,0.9,0.686668331668332,16.5042554507628,2.63236120833719,0.975,0.05625,0.340909090909091,0.975,0.505,0.0458623866168951,0.192892722359298,0.81493913700561,0.246799268797065,0.14956076040403,0.32004060186499,0.22129436919149,0.14956076040403,0.169210310842572,0.829405603507996,0.190213986678356,0.0769483764063866,0.063802223191755,0.0275898626666766,0.0769483764063866,0.0394034462826206
"208",1,17,1484,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,1,0,1,0.409260646463314,0.7625,10.1121576637691,0.447743416027582,0.75,NA,1,0.75,0.85102241770434,9.93405451227628,0.519280510810406,0.9875,NA,1,0.9875,0.993280632411067,0.0506950054057752,0.138588857218137,2.53870557346592,0.134504863182592,0.132453235706504,NA,0,0.132453235706504,0.0854792213665137,2.51012385408911,0.154290664179557,0.0407800404107994,NA,0,0.0407800404107994,0.0220666740420163
"209",1,17,284,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.145675609905488,0.566666666666667,19.5580499052116,0.617139087134438,0.675,0.50625,0.419749278499279,0.675,0.505289432789433,19.2123987578143,0.98396020529547,0.9875,0.0125,0.333333333333333,0.9875,0.498333333333333,0.0298238791663767,0.190413523525826,7.32115011114328,0.184232511325634,0.244680242464796,0.212577385290256,0.138117825789052,0.244680242464796,0.149049315024606,7.11300691202448,0.410928962965167,0.0559016994374947,0.0384741882031933,0.017028832937849,0.0559016994374947,0.0253051551505416
"210",1,17,334,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.126024395877925,0.525,19.9961252154429,0.575128027572065,0.65,0.59375,0.456686507936508,0.65,0.518492618492619,19.5301404588473,0.939147973073293,0.9875,0.075,0.354935064935065,0.9875,0.519458874458874,0.0329691280213076,0.155550334081122,5.36468586415075,0.15673906422828,0.261574181890298,0.189680305833401,0.136991048020677,0.261574181890298,0.16669471011752,5.1245876864553,0.342811971920301,0.0559016994374947,0.173963093484615,0.0641060315824473,0.0559016994374947,0.0645559640826572
"211",1,17,384,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.145403215022671,0.529166666666667,75.7509601857584,3.24790322978065,0.55,0.55,0.392619047619048,0.55,NA,74.3748883332935,4.27208918975657,0.975,0.06875,0.343939393939394,0.975,0.508333333333333,0.0490052049788371,0.143766684767796,24.15176734013,0.81724460535601,0.223606797749979,0.169169799469739,0.187214635453244,0.223606797749979,NA,23.5177683337329,1.20752898188811,0.0769483764063866,0.063802223191755,0.0282818789238403,0.0769483764063866,0.0402840789586142
"212",1,17,434,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.0679845775049344,0.579166666666667,31.8771992739634,3.10004304428659,0.6875,0.65,NA,0.6875,NA,31.2158933789591,2.68358915565005,0.9125,0.16875,0.368989898989899,0.9125,0.513937728937729,0.0299511505636241,0.268299551104371,1.39425672834582,0.484931201951585,0.279508497187474,0.310453827400096,NA,0.279508497187474,NA,1.353288541476,0.399069990985886,0.167705098312484,0.223146606281021,0.095090837822588,0.167705098312484,0.0821147296449793
