"","X","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","sd_adj_r_squared","sd_agreement","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed"
"389",1,21,11088,20,40,5,0,2,16,4,1,0.25,0,0,1,0,2,0,1,0.426773349238886,0.790625,2.49412411268877,0.292803601164566,1,0.295833333333333,0.332450327450327,1,0.495530644106495,1.693128804898,0.26512006729748,1,0.116666666666667,0.277738095238095,1,0.433542188805347,0.102543099478186,0.115199697893427,0.427310926759738,0.0268358362901421,0,0.18431753366507,0.067163709686075,0,0.0726611383747864,0.0897776921659609,0.0219950143803174,0,0.130787090945149,0.0372259449182514,0,0.0430843339173361
"390",1,21,11138,20,60,5,0,2,16,4,1,0.25,0,0,1,0,2,0,1,0.465050765066931,0.76875,2.38333445654368,0.277549022026399,1,0.2,0.301264846264846,1,0.460794047713552,1.71157869194089,0.256640948353214,0.9875,0.245833333333333,0.353859473859474,0.9875,0.494919707915064,0.0665797394726655,0.173371179235401,0.303537108357447,0.0250686048221143,0,0.16534564187347,0.0522485944538256,0,0.0587699203768278,0.109895820761104,0.0273224850390326,0.0559016994374947,0.295525847119655,0.195651410788086,0.0559016994374947,0.153723769447337
"391",1,21,11188,20,80,5,0,2,16,4,1,0.25,0,0,1,0,2,0,1,0.480576419274661,0.759375,2.26382682002554,0.268977162504547,1,0.183333333333333,0.292252747252747,1,0.451661506707946,1.73259860524833,0.249821306734517,1,0.245833333333333,0.348943833943834,1,0.498471329152444,0.0894222649113114,0.175931496462028,0.367985829211901,0.028968443698404,0,0.106787212586198,0.0272895454946082,0,0.0325877563208336,0.0704563302352714,0.0264777906388701,0,0.296760038529173,0.178025062343427,0,0.152398063517497
"392",1,21,138,20,60,5,0,1,8,4,1,0.25,0,0,1,0,2,0,1,0.409200634847825,0.8875,2.58863105562691,0.359509396817066,1,0.075,0.523809523809524,1,0.686060606060606,1.76158804293158,0.324214296692137,1,0.225,0.586904761904762,1,0.730909090909091,0.116654383484909,0.151201329707325,0.582710512425298,0.0541955362234994,0,0.164236671332947,0.0535191892332396,0,0.0431516585127451,0.077980285658723,0.0322424705870086,0,0.30240265941465,0.14824328359223,0,0.0991657239188419
"393",1,21,188,20,80,5,0,1,8,4,1,0.25,0,0,1,0,2,0,1,0.435285660722387,0.81875,2.5249511413285,0.331341135148156,1,0.0625,0.517857142857143,1,0.681818181818182,1.8261275895687,0.305245437369078,1,0.425,0.666904761904762,1,0.78979797979798,0.0616211110544569,0.183510181848597,0.354643265927392,0.0229607122388168,0,0.11106541457983,0.0317329755942371,0,0.0269249489890497,0.0716231987479828,0.0285022074198927,0,0.325455146881377,0.166193205053322,0,0.109872708103002
"394",1,21,22188,20,80,5,0,3,8,4,1,0.25,1,0,1,0,2,0,1,0.91837498153682,0.975,9.14471990394967,2.1400200125506,1,0,0.5,1,0.666666666666667,8.75357530095577,2.2192312227828,0.9875,0.0375,0.507142857142857,0.9875,0.66969696969697,0.0439252420605763,0.0512989176042577,0.336590259620249,0.10976183453048,0,0,0,0,0,0.304644089688194,0.109010123722591,0.0559016994374947,0.0915868871331308,0.031943828249997,0.0559016994374947,0.0366548678078363
"395",1,21,22238,20,20,5,1,3,8,4,1,0.25,1,0,1,0,2,0,1,0.899703966908842,0.9625,8.78791809833587,2.12793841185412,1,0.0625,0.519047619047619,1,0.682424242424242,8.33583798331593,2.20052117653632,1,0.0125,0.503571428571429,1,0.66969696969697,0.0615790785236823,0.0714050713221849,0.535146602360876,0.268355056269578,0,0.137529901055045,0.0434242621966186,0,0.0354156058741426,0.439484720171837,0.280982886180844,0,0.0559016994374947,0.0159719141249985,0,0.0135519271363624
"396",1,21,22288,20,40,5,1,3,8,4,1,0.25,1,0,1,0,2,0,1,0.904970851014129,0.98125,9.02535671402419,2.12780545721533,0.9875,0.025,0.503571428571429,0.9875,0.666363636363636,8.54185462581364,2.22598817835729,1,0,0.5,1,0.666666666666667,0.0393401193436473,0.0611700606161991,0.72210018288104,0.178282397058267,0.0559016994374947,0.0769483764063866,0.0159719141249985,0.0559016994374947,0.0206674196685188,0.61230140244014,0.155625852685621,0,0,0,0,0
"397",1,21,22338,20,60,5,1,3,8,4,1,0.25,1,0,1,0,2,0,1,0.905422083446407,0.9875,9.14359023470512,2.10749443089179,0.9875,0.0125,0.5,0.9875,0.663636363636364,8.7276570042242,2.1907274488279,1,0,0.5,1,0.666666666666667,0.0625278485501987,0.0384741882031933,0.336730187052288,0.190245309642346,0.0559016994374947,0.0559016994374947,0.0231744887329661,0.0559016994374947,0.0309344112444873,0.262815332084079,0.175297717672929,0,0,0,0,0
"398",1,21,22388,20,80,5,1,3,8,4,1,0.25,1,0,1,0,2,0,1,0.895534118074082,1,9.10603463312987,2.14185383152957,1,0,0.5,1,0.666666666666667,8.76401883829948,2.20884763530241,1,0,0.5,1,0.666666666666667,0.0691361872642425,0,0.253117207920469,0.109927862527735,0,0,0,0,0,0.239318077212117,0.109935048130761,0,0,0,0,0
"399",1,21,238,20,20,5,1,1,8,4,1,0.25,0,0,1,0,2,0,1,0.41796194533313,0.88125,2.46702939313164,0.386397847735196,0.975,0.2375,0.569285714285714,0.975,0.715454545454545,1.67972473871578,0.330215777585046,0.9875,0.1625,0.54547619047619,0.9875,0.700606060606061,0.0975578376007075,0.094894331814531,0.566799972550046,0.0698547418707316,0.0769483764063866,0.221760302080754,0.0729327829869972,0.0769483764063866,0.0641537409613722,0.155595065973339,0.0481037524202578,0.0559016994374947,0.167705098312484,0.0472030703284288,0.0559016994374947,0.0382498571018864
"400",1,21,288,20,40,5,1,1,8,4,1,0.25,0,0,1,0,2,0,1,0.473110226320921,0.8875,2.2818181259563,0.336093692389974,1,0.1125,0.53452380952381,1,0.695151515151515,1.76246291092616,0.315631603232208,1,0.1875,0.568571428571429,1,0.718686868686869,0.0888717641144574,0.139901280984316,0.353483716963268,0.04105183285306,0,0.171583185288315,0.0548816387455109,0,0.0445405176880011,0.0826250758112785,0.0394988269918158,0,0.267480938819159,0.122855394287259,0,0.0845285860876367
"401",1,21,33338,20,60,5,1,4,16,4,1,0.25,1,0,1,0,2,0,1,0.453156353950816,0.671875,9.52094160872833,2.25378562837789,1,0.404166666666667,0.383509546009546,1,0.546879867638382,9.45409675579623,2.20961713460594,0.95,0.0416666666666667,0.249642857142857,0.95,0.394188034188034,0.0394887636099028,0.180089296198478,0.463083224040627,0.105196518304337,0,0.239204028501742,0.103648351165723,0,0.105872706742821,0.703829294740726,0.23503309992722,0.130787090945149,0.113103482089716,0.0340530517775164,0.130787090945149,0.0478927571252548
"402",1,21,33388,20,80,5,1,4,16,4,1,0.25,1,0,1,0,2,0,1,0.43637605177891,0.565625,9.77488974641503,2.25281160974165,1,0.545833333333333,0.441993561993562,1,0.607765526527136,9.77436270794345,2.20198349212328,0.9125,0.0625,0.24952380952381,0.9125,0.38902711323764,0.0367909972801019,0.135230979302665,0.416609127050998,0.0904386853631669,0,0.176207197946585,0.090756435961337,0,0.0882648533613843,0.480107937447623,0.252479404102152,0.1467857371531,0.150231303144333,0.0543028597116277,0.1467857371531,0.0660585483055514
"403",1,21,338,20,60,5,1,1,8,4,1,0.25,0,0,1,0,2,0,1,0.423235380654493,0.9125,2.52316641697101,0.348382844820334,1,0.0625,0.517857142857143,1,0.681818181818182,1.80926919218257,0.323318572186914,1,0.1875,0.576190476190476,1,0.721818181818182,0.117551927954886,0.152285224081932,0.493315404267246,0.0407743640033633,0,0.11106541457983,0.0317329755942371,0,0.0269249489890497,0.0717811370160284,0.0360794958516879,0,0.31282877442023,0.151690163546199,0,0.101962759053121
"404",1,21,38,20,20,5,0,1,8,4,1,0.25,0,0,1,0,2,0,1,0.419157491187999,0.9125,2.39240165942497,0.394893902757561,1,0.2375,0.576904761904762,1,0.728686868686869,1.7080088012123,0.34681375649927,1,0.0875,0.525,1,0.687878787878788,0.110622850158974,0.0915868871331308,0.531380086880126,0.0723451090608474,0,0.221760302080754,0.0806684538776372,0,0.0619628388826062,0.100469273774612,0.0528795249462352,0,0.122340121232398,0.0349543203521138,0,0.0296582112078541
"405",1,21,388,20,80,5,1,1,8,4,1,0.25,0,0,1,0,2,0,1,0.454576633040569,0.8625,2.36644599418068,0.336161520466265,1,0.1375,0.545952380952381,1,0.703232323232323,1.78743837258073,0.309348485952962,1,0.2875,0.613333333333333,1,0.75010101010101,0.0740753669479685,0.14566092565667,0.390131966517924,0.0378175882321808,0,0.221760302080754,0.0806980377107695,0,0.0619378742782805,0.085447650572339,0.0331045704637009,0,0.337122108129197,0.160033413386602,0,0.108882191499191
"406",1,21,50038,20,20,5,0,1,16,4,1,0.25,2,0,1,0,2,0,1,0.97422479422878,0.903125,1.75218873145612,0.283488554443977,1,0.129166666666667,0.278122710622711,1,0.43484520123839,1.5794291945534,0.287185551427182,1,0,0.25,1,0.4,0.0184608071283071,0.0624177089834034,0.124441761793181,0.0442038764143517,0,0.0832236119778712,0.0200018002602072,0,0.024209606109136,0.120382081213684,0.0396765125314065,0,0,0,0,0
"407",1,21,50088,20,40,5,0,1,16,4,1,0.25,2,0,1,0,2,0,1,0.974787260661937,0.928125,1.80180466543267,0.25527400037167,1,0.0958333333333333,0.27014652014652,1,0.425166838665291,1.65942593339066,0.260200887542374,1,0,0.25,1,0.4,0.0205063895370809,0.0507954813054531,0.0777127899728885,0.0270841089146244,0,0.0677273084072707,0.0151589572005725,0,0.018671650009838,0.0617048326472613,0.0239546113028352,0,0,0,0,0
"408",1,21,50138,20,60,5,0,1,16,4,1,0.25,2,0,1,0,2,0,1,0.974374066626832,0.990625,1.83683029222238,0.261817056243567,1,0.0125,0.2525,1,0.403157894736842,1.70212136954069,0.260432424871294,1,0,0.25,1,0.4,0.0378397122217641,0.0228967217832827,0.0642494470586813,0.0224949465136876,0,0.0305289623777103,0.00610579247554205,0,0.00771257996910576,0.0688951730784589,0.0195950101702454,0,0,0,0,0
"409",1,21,50188,20,80,5,0,1,16,4,1,0.25,2,0,1,0,2,0,1,0.982465378779373,0.990625,1.85233322282306,0.260247192296878,1,0.0125,0.2525,1,0.403157894736842,1.71117386376823,0.261599391601914,1,0,0.25,1,0.4,0.0140890242958377,0.0228967217832827,0.0675737694356049,0.0133361089122269,0,0.0305289623777103,0.00610579247554205,0,0.00771257996910576,0.0640042891254653,0.0110225357151773,0,0,0,0,0
"410",1,21,50238,20,20,5,1,1,16,4,1,0.25,2,0,1,0,2,0,1,0.96999737171432,0.88125,1.70640037584408,0.29307938925286,1,0.145833333333333,0.283767898767899,1,0.441222910216718,1.50846263892207,0.297920272785052,1,0.0125,0.252619047619048,1,0.40327485380117,0.0352567284047213,0.101185408246966,0.112445307965446,0.04422517554919,0,0.123529360574629,0.0312666579504852,0,0.0373181806513901,0.131270816392427,0.0456558206159541,0,0.0407800404107994,0.00863316668510286,0,0.0107703994696808
"411",1,21,61188,20,80,5,0,2,8,4,1,0.25,3,0,1,0,2,0,1,0.990634861947606,1,2.0437376531019,0.306777264490896,1,0,0.5,1,0.666666666666667,1.79657568534592,0.33236336349768,1,0,0.5,1,0.666666666666667,0.00512998520536285,0,0.0524934596947487,0.0351295831182979,0,0,0,0,0,0.0529105311867039,0.0297309128626905,0,0,0,0,0
"412",1,21,61238,20,20,5,1,2,8,4,1,0.25,3,0,1,0,2,0,1,0.98853574172653,0.9875,1.91351959879808,0.317916196373353,1,0.025,0.507142857142857,1,0.672727272727273,1.63817949888777,0.348879572679338,1,0,0.5,1,0.666666666666667,0.0073023961985778,0.0384741882031933,0.173387881354255,0.0698131413587622,0,0.0769483764063866,0.0219852504018247,0,0.0186541518560937,0.123306785649093,0.0590068617410555,0,0,0,0,0
"413",1,21,61288,20,40,5,1,2,8,4,1,0.25,3,0,1,0,2,0,1,0.987332328644497,1,2.01048920372207,0.304024766197838,1,0,0.5,1,0.666666666666667,1.77197894520608,0.324039268077274,1,0,0.5,1,0.666666666666667,0.00858782579957636,0,0.137502412776655,0.0283814784081069,0,0,0,0,0,0.0866812654496497,0.0291193876374415,0,0,0,0,0
"414",1,21,61338,20,60,5,1,2,8,4,1,0.25,3,0,1,0,2,0,1,0.98514476751216,1,2.02233199913076,0.295812591328165,1,0,0.5,1,0.666666666666667,1.76955375749687,0.328040593482568,1,0,0.5,1,0.666666666666667,0.00984782802559859,0,0.118012303699342,0.0286431776413313,0,0,0,0,0,0.114698502156945,0.0284484814478585,0,0,0,0,0
"415",1,21,61388,20,80,5,1,2,8,4,1,0.25,3,0,1,0,2,0,1,0.959782696535066,1,2.03565894389828,0.294191602566404,1,0,0.5,1,0.666666666666667,1.82787902052446,0.31862441723015,1,0,0.5,1,0.666666666666667,0.0654116710083305,0,0.077189029593161,0.0271291327603925,0,0,0,0,0,0.0614919316511866,0.0254147936267296,0,0,0,0,0
"416",1,21,72288,20,40,5,1,3,16,4,1,0.25,3,0,1,0,2,0,1,0.983497355302652,0.890625,8.23644096554984,1.72527439113936,0.9375,0.125,0.264323176823177,0.9375,0.411692466460268,7.89638229973901,1.74883955790033,1,0,0.25,1,0.4,0.0177631204361021,0.0880971167160663,0.592810344942393,0.172179602575752,0.11106541457983,0.106444395609751,0.0315411924706905,0.11106541457983,0.0461216978022931,0.659532804611632,0.171990327609624,0,0,0,0,0
"417",1,21,72338,20,60,5,1,3,16,4,1,0.25,3,0,1,0,2,0,1,0.979421274670615,0.95,8.74065463024039,1.65722364482651,0.975,0.0583333333333333,0.25717032967033,0.975,0.406745786033712,8.43517147025702,1.69291882436988,1,0,0.25,1,0.4,0.0256915204201483,0.0559016994374947,0.314725938641129,0.154909387585286,0.0769483764063866,0.0720420604892181,0.023275610788697,0.0769483764063866,0.0341962914477856,0.322928999367116,0.163051057213965,0,0,0,0,0
"418",1,21,72388,20,80,5,1,3,16,4,1,0.25,3,0,1,0,2,0,1,0.98451638391259,0.9625,8.65812411560026,1.64548943696153,0.975,0.0416666666666667,0.253571428571429,0.975,0.40233918128655,8.41481927561428,1.66600946043245,1,0,0.25,1,0.4,0.00944834416316056,0.04253481546117,0.314053750601712,0.0721650129635709,0.0769483764063866,0.0573539334676404,0.0217190009390439,0.0769483764063866,0.032993848840816,0.352563902159631,0.0736710061216217,0,0,0,0,0
"419",1,21,88,20,40,5,0,1,8,4,1,0.25,0,0,1,0,2,0,1,0.400686569372919,0.86875,2.59737138084358,0.355088217414534,1,0.1875,0.56452380952381,1,0.717373737373737,1.76601310242926,0.318124468097589,1,0.275,0.605476190476191,1,0.745050505050505,0.0891520999714218,0.137380330699696,0.386138607386431,0.0462734231208565,0,0.254886455629086,0.096736027068755,0,0.0730040806975564,0.125693510943114,0.0335261092898658,0,0.313091545381656,0.152383106187786,0,0.102484926977318
"420",1,22,11089,20,40,5,0,2,16,4,1,0.25,0,0,1,0,2,0,1,0.450534219796702,0.746875,2.37292286135837,0.291874006039254,1,0.283333333333333,0.323251193251193,1,0.486838079361299,1.6808485898518,0.259727869459507,1,0.1875,0.336363636363636,1,0.480409356725146,0.0905075388444444,0.0961320192837899,0.39048384567781,0.0333807516563438,0,0.138918125577748,0.0466347560010763,0,0.0518084817304596,0.108707774642575,0.0342499342226238,0,0.287247219155,0.198014649364413,0,0.16392764254427
"421",1,22,11139,20,60,5,0,2,16,4,1,0.25,0,0,1,0,2,0,1,0.435527466517645,0.7875,2.4215646367701,0.280737009607489,1,0.254166666666667,0.312507492507492,1,0.475190918472652,1.73960561742318,0.257868508504213,1,0.1875,0.308526751026751,1,0.465135963108099,0.0773906261504539,0.0938048085401978,0.376563511972858,0.02859205918151,0,0.119315175527303,0.0346915669306352,0,0.0401640718062539,0.0631744149170585,0.0227470385706517,0,0.235508346532665,0.0919964034602438,0,0.0963831728813726
"422",1,22,11189,20,80,5,0,2,16,4,1,0.25,0,0,1,0,2,0,1,0.440036348769967,0.815625,2.41034395683947,0.268120141954915,1,0.220833333333333,0.3025999000999,1,0.463778809769522,1.70295612749502,0.255700697084957,1,0.158333333333333,0.29968253968254,1,0.455270518954729,0.091710486052675,0.111941229293721,0.438286023710599,0.0169644255385363,0,0.112374036043066,0.0312090475738422,0,0.0364931146453957,0.076044140831854,0.0119001223610271,0,0.23084512921916,0.0874792753887939,0,0.092307948813676
"423",1,22,139,20,60,5,0,1,8,4,1,0.25,0,0,1,0,2,0,1,0.416250282564529,0.8625,2.4317127830907,0.337803910852748,1,0.1375,0.542857142857143,1,0.701818181818182,1.82863797619947,0.312713470106039,1,0.3125,0.612142857142857,1,0.752828282828283,0.0796822499414534,0.12760444638351,0.303231894794069,0.0313747244245979,0,0.189788663629062,0.0616052131839741,0,0.0497288573933512,0.07858544060538,0.02541692862222,0,0.279508497187474,0.127265014111045,0,0.0881957290382697
"424",1,22,189,20,80,5,0,1,8,4,1,0.25,0,0,1,0,2,0,1,0.442226545098062,0.825,2.42157478777063,0.325620623413354,1,0.075,0.522619047619048,1,0.685454545454545,1.78848247237988,0.307361266554879,1,0.4,0.655238095238095,1,0.782020202020202,0.069889242411662,0.169169799469739,0.358107518414994,0.0300110228430705,0,0.14281014264437,0.0446939974418024,0,0.0365703851422225,0.0649243372174795,0.0284322392021271,0,0.328473342665893,0.15801308370597,0,0.107253913254974
"425",1,22,22189,20,80,5,0,3,8,4,1,0.25,1,0,1,0,2,0,1,0.912996836295776,0.9875,9.21418280004554,2.14105044179581,1,0,0.5,1,0.666666666666667,8.83150995010618,2.21375156813031,1,0.025,0.507142857142857,1,0.672727272727273,0.0388935261865123,0.0384741882031933,0.333616999419703,0.102984321655354,0,0,0,0,0,0.327020337147351,0.104172695377899,0,0.0769483764063866,0.0219852504018247,0,0.0186541518560937
"426",1,22,22239,20,20,5,1,3,8,4,1,0.25,1,0,1,0,2,0,1,0.860747446675877,0.9625,8.78436072467042,2.22064694488358,0.9875,0.0625,0.514285714285714,0.9875,0.675757575757576,8.2709090980767,2.29680063961496,1,0.025,0.508333333333333,1,0.673333333333333,0.0903233111103357,0.0587702932477034,0.514791129989789,0.251204331239564,0.0559016994374947,0.11106541457983,0.0373677402700426,0.0559016994374947,0.0406557814090871,0.573330896962825,0.252299824467449,0,0.111803398874989,0.0372677996249965,0,0.0298142396999972
"427",1,22,22289,20,40,5,1,3,8,4,1,0.25,1,0,1,0,2,0,1,0.879373447675958,0.99375,9.09326400151406,2.09366614259849,0.9875,0.0125,0.5,0.9875,0.663333333333333,8.66032454164232,2.19397933766366,0.9875,0,0.496428571428571,0.9875,0.660606060606061,0.0781145189764898,0.0279508497187474,0.67791136424465,0.147701540518404,0.0559016994374947,0.0559016994374947,0,0.0559016994374947,0.0149071198499986,0.591508320323248,0.1607375376546,0.0559016994374947,0,0.0159719141249985,0.0559016994374947,0.0271038542727247
"428",1,22,22339,20,60,5,1,3,8,4,1,0.25,1,0,1,0,2,0,1,0.868275620464715,1,9.02142991230093,2.11242319780438,1,0,0.5,1,0.666666666666667,8.64805778609022,2.168918977943,1,0,0.5,1,0.666666666666667,0.0771161311167808,0,0.366365022241599,0.114664211642521,0,0,0,0,0,0.336191653998634,0.119557015232759,0,0,0,0,0
"429",1,22,22389,20,80,5,1,3,8,4,1,0.25,1,0,1,0,2,0,1,0.888965062164336,0.99375,9.25917864482413,2.12712630505953,0.9875,0,0.496428571428571,0.9875,0.660606060606061,8.88052172568915,2.20222683665256,1,0,0.5,1,0.666666666666667,0.0881848453641924,0.0279508497187474,0.424917672767852,0.118689552811127,0.0559016994374947,0,0.0159719141249985,0.0559016994374947,0.0271038542727247,0.327975049863505,0.111487483255407,0,0,0,0,0
"430",1,22,239,20,20,5,1,1,8,4,1,0.25,0,0,1,0,2,0,1,0.460671586802225,0.875,2.30442462551816,0.362443677300537,1,0.2125,0.578095238095238,1,0.725959595959596,1.64506454079456,0.33050028259569,0.9875,0.2,0.569642857142857,0.9875,0.714772727272727,0.0994589628696443,0.114707866935281,0.524248120319471,0.061426467690211,0,0.284177020442133,0.126530727740959,0,0.088190857900243,0.198198088333026,0.0554655290609622,0.0559016994374947,0.264077341143202,0.117297600892263,0.0559016994374947,0.0742788294038595
"431",1,22,289,20,40,5,1,1,8,4,1,0.25,0,0,1,0,2,0,1,0.453547803839532,0.83125,2.30502824415868,0.356152676027661,0.9875,0.1125,0.530952380952381,0.9875,0.688787878787879,1.75585166057654,0.323980015391736,1,0.2875,0.605,1,0.746767676767677,0.104054508198891,0.153227342276281,0.557922934962865,0.0520622500914566,0.0559016994374947,0.171583185288315,0.0546773892883643,0.0559016994374947,0.0486152552484185,0.100078804074173,0.0358462716901394,0,0.295525847119655,0.131498973189431,0,0.091937651136794
"432",1,22,33339,20,60,5,1,4,16,4,1,0.25,1,0,1,0,2,0,1,0.426805695913046,0.6375,9.60167668597754,2.3186586017751,1,0.458333333333333,0.413481240981241,1,0.57396083448715,9.56328857318248,2.27529310751924,0.9,0.0666666666666667,0.250714285714286,0.9,0.387521929824561,0.0454598384405819,0.191942973987479,0.60639118188899,0.112314769944369,0,0.238016904407283,0.135203336944912,0,0.12292604957189,0.736685905016621,0.214136528854589,0.125656172487509,0.172274091415684,0.0637010449620075,0.125656172487509,0.0643764027295263
"433",1,22,33389,20,80,5,1,4,16,4,1,0.25,1,0,1,0,2,0,1,0.436943921854757,0.55625,9.63332412042649,2.27820783485202,1,0.620833333333333,0.504049839049839,1,0.658003271238565,9.53922990190122,2.17011404515539,0.95,0.1375,0.280297619047619,0.95,0.427700983227299,0.0470881192429492,0.152958757771327,0.394277328525183,0.119679324843303,0,0.186289955092649,0.156964619449423,0,0.12494229599493,0.342501211255335,0.106432875779557,0.102597835208515,0.223402385240163,0.0704776669136819,0.102597835208515,0.077013629243316
"434",1,22,339,20,60,5,1,1,8,4,1,0.25,0,0,1,0,2,0,1,0.453842091610881,0.875,2.43239042296085,0.333465000029711,1,0.0625,0.519047619047619,1,0.682424242424242,1.81083973685158,0.323430422426719,1,0.2625,0.593571428571429,1,0.738686868686869,0.0940407701493601,0.140487871737254,0.601176559866444,0.0277317345746525,0,0.137529901055045,0.0434242621966186,0,0.0354156058741426,0.0784479964664976,0.0293802010913443,0,0.274760661399392,0.123338945692452,0,0.0856780163324774
"435",1,22,389,20,80,5,1,1,8,4,1,0.25,0,0,1,0,2,0,1,0.445536543138515,0.84375,2.44924161590952,0.326618404724892,1,0.05,0.51547619047619,1,0.679393939393939,1.82278898370963,0.30214781573876,1,0.3125,0.624761904761905,1,0.758181818181818,0.0830828824230556,0.189680305833401,0.492224063008354,0.0466339670957741,0,0.130787090945149,0.0417962539100313,0,0.0339382547086084,0.0708195003667831,0.0366727219858292,0,0.352388466864265,0.164968795307566,0,0.113017524608596
"436",1,22,39,20,20,5,0,1,8,4,1,0.25,0,0,1,0,2,0,1,0.443107778119778,0.85,2.44275693737745,0.397077213166132,0.9875,0.1875,0.560952380952381,0.9875,0.711313131313131,1.72501555498659,0.354197955771382,0.975,0.225,0.562619047619048,0.975,0.709444444444444,0.0917144040885026,0.111803398874989,0.397167220896116,0.0739831265796859,0.0559016994374947,0.254886455629086,0.100489314849163,0.0559016994374947,0.0819218828118818,0.148257077636596,0.0679739877346263,0.111803398874989,0.197017231413103,0.0708880972352454,0.111803398874989,0.0720904207728337
"437",1,22,50039,20,20,5,0,1,16,4,1,0.25,2,0,1,0,2,0,1,0.983334544249056,0.921875,1.76884586884842,0.276535422129275,1,0.108333333333333,0.273745421245421,1,0.42936876504988,1.58542531582386,0.278422216353567,1,0.00416666666666667,0.250833333333333,1,0.401052631578947,0.00893882568855571,0.0698771242968684,0.138532866984869,0.0336702632168824,0,0.0940480156078058,0.0225348987996174,0,0.0273012932524481,0.127247656170658,0.0301007708393977,0,0.0186338998124982,0.00372677996249965,0,0.00470751153157851
"438",1,22,50089,20,40,5,0,1,16,4,1,0.25,2,0,1,0,2,0,1,0.979466631553616,0.984375,1.8310008720055,0.265314886650416,1,0.0208333333333333,0.254166666666667,1,0.405263157894737,1.6759114906779,0.264156706858188,1,0,0.25,1,0.4,0.0269762403219955,0.0277663536449575,0.0701801656036581,0.0300985301038483,0,0.0370218048599433,0.00740436097198865,0,0.00935287701724883,0.085250492021551,0.0277605665799363,0,0,0,0,0
"439",1,22,50139,20,60,5,0,1,16,4,1,0.25,2,0,1,0,2,0,1,0.976072005232755,0.984375,1.82659788540959,0.26150608789591,1,0.0208333333333333,0.254551282051282,1,0.405634674922601,1.69523346292055,0.26181546632114,1,0,0.25,1,0.4,0.0269744650084835,0.0447718999632112,0.0823730796802431,0.0279102500290236,0,0.0596958666176149,0.0135134914188377,0,0.0165976128991773,0.0685253106856677,0.0210323340690639,0,0,0,0,0
"440",1,22,50189,20,80,5,0,1,16,4,1,0.25,2,0,1,0,2,0,1,0.967027263612216,0.984375,1.86588712171179,0.255747013338913,1,0.0208333333333333,0.254285714285714,1,0.405380116959064,1.7328179485921,0.257119463322884,1,0,0.25,1,0.4,0.0463228199964133,0.0343824752637613,0.0836688222678915,0.0155325741136658,0,0.0458433003516817,0.00957380361809589,0,0.0119781277890991,0.0614258561618009,0.0169214774297497,0,0,0,0,0
"441",1,22,50239,20,20,5,1,1,16,4,1,0.25,2,0,1,0,2,0,1,0.981110445127302,0.9,1.68350904959094,0.283950554063121,1,0.129166666666667,0.278534798534799,1,0.435237358101135,1.52820559094205,0.286426012876137,1,0.00416666666666667,0.250833333333333,1,0.401052631578947,0.0132231035907915,0.0714050713221849,0.187481738891722,0.0528158239039991,0,0.095494251380822,0.0229010283471264,0,0.0277448908498252,0.159273778195305,0.0520706318350201,0,0.0186338998124982,0.00372677996249965,0,0.00470751153157851
"442",1,22,61189,20,80,5,0,2,8,4,1,0.25,3,0,1,0,2,0,1,0.985874452389682,1,2.01292290992436,0.283170617032913,1,0,0.5,1,0.666666666666667,1.79073104454517,0.315334853978044,1,0,0.5,1,0.666666666666667,0.0112252865040268,0,0.0857084800571847,0.0194218685169737,0,0,0,0,0,0.0728142292546645,0.0173042646216899,0,0,0,0,0
"443",1,22,61239,20,20,5,1,2,8,4,1,0.25,3,0,1,0,2,0,1,0.984562565911502,0.9875,1.9564675384057,0.305792280424559,1,0.025,0.507142857142857,1,0.672727272727273,1.71145417630016,0.32875661475181,1,0,0.5,1,0.666666666666667,0.01441650343404,0.0384741882031933,0.159042468695348,0.0607295878051685,0,0.0769483764063866,0.0219852504018247,0,0.0186541518560937,0.134600126159904,0.0681689187325039,0,0,0,0,0
"444",1,22,61289,20,40,5,1,2,8,4,1,0.25,3,0,1,0,2,0,1,0.978723821788805,1,2.03811712835164,0.298199831375729,1,0,0.5,1,0.666666666666667,1.77321308940002,0.326312261472708,1,0,0.5,1,0.666666666666667,0.0230645755469375,0,0.089023074610334,0.0359906386837972,0,0,0,0,0,0.108480035880432,0.0363725101383647,0,0,0,0,0
